3.237040281295776367e+00,1.725195884704589844e+00
3.069947481155395508e+00,1.828825235366821289e+00
2.615376234054565430e+00,3.556280136108398438e-01
4.014027595520019531e+00,2.694881558418273926e-01
3.519043922424316406e+00,1.008375167846679688e+00
6.724473237991333008e-01,-6.431462168693542480e-01
2.772834539413452148e+00,1.543607115745544434e+00
-2.649024128913879395e-01,1.273190259933471680e+00
4.742912292480468750e+00,4.837366938591003418e-01
4.818589210510253906e+00,8.009517192840576172e-01
2.760673999786376953e+00,3.448810875415802002e-01
3.569684028625488281e+00,1.835900545120239258e+00
4.240908145904541016e+00,1.175465703010559082e+00
2.132448434829711914e+00,1.073345065116882324e+00
3.268647193908691406e+00,4.244787991046905518e-01
2.110978960990905762e-01,1.091526672244071960e-01
2.873337268829345703e+00,7.629410922527313232e-02
2.007174491882324219e+00,6.459874510765075684e-01
2.536532402038574219e+00,1.011841058731079102e+00
1.073030829429626465e+00,2.461050033569335938e+00
1.794360637664794922e+00,9.901524186134338379e-01
3.716056108474731445e+00,1.505625128746032715e+00
1.681308269500732422e+00,1.258468270301818848e+00
4.621666908264160156e+00,4.432500600814819336e-01
2.297619819641113281e+00,3.012463569641113281e+00
-9.412467479705810547e-02,6.827056884765625000e+00
3.693151712417602539e+00,1.404717564582824707e+00
2.733135700225830078e+00,3.418484628200531006e-01
7.919611930847167969e-01,5.588875412940979004e-01
2.609832048416137695e+00,1.375116109848022461e+00
1.824713945388793945e+00,1.337244510650634766e+00
5.708236694335937500e+00,-1.792978048324584961e+00
1.757631540298461914e+00,1.587938308715820312e+00
7.187583446502685547e-01,-3.713443279266357422e-01
2.151602268218994141e+00,2.810406208038330078e+00
3.695239305496215820e+00,-4.704883694648742676e-01
3.445384025573730469e+00,1.083344817161560059e+00
5.839874744415283203e-01,2.284469157457351685e-01
4.641088962554931641e+00,1.248398900032043457e+00
2.616602897644042969e+00,1.261685013771057129e+00
3.848229885101318359e+00,1.213471531867980957e+00
2.916424989700317383e+00,1.883137822151184082e-01
1.642204761505126953e+00,2.292881488800048828e+00
4.564069271087646484e+00,1.003328323364257812e+00
2.044620990753173828e+00,1.303016781806945801e+00
2.580295324325561523e+00,4.075357913970947266e+00
2.544470548629760742e+00,1.424789071083068848e+00
1.253081560134887695e+00,2.595057487487792969e+00
5.504036426544189453e+00,7.452771067619323730e-01
9.836153984069824219e-01,2.463589191436767578e+00
2.034962892532348633e+00,1.214277386665344238e+00
1.762239694595336914e+00,2.296738624572753906e+00
3.362293243408203125e+00,1.391696214675903320e+00
5.446010112762451172e+00,-1.428492546081542969e+00
2.992923259735107422e+00,2.719962596893310547e+00
4.204378604888916016e+00,1.061056733131408691e+00
3.452850818634033203e+00,1.354927420616149902e+00
3.312420845031738281e+00,1.628110527992248535e+00
4.973445415496826172e+00,5.800980925559997559e-01
2.838876247406005859e+00,1.782539486885070801e+00
5.570397377014160156e-01,2.131280452013015747e-01
1.711372137069702148e+00,1.697202920913696289e+00
3.133996486663818359e+00,5.616244077682495117e-01
8.934048414230346680e-01,-8.829216659069061279e-02
3.979557514190673828e+00,5.851619839668273926e-01
1.091695725917816162e-01,6.442556381225585938e+00
7.503392696380615234e-01,-9.115403890609741211e-02
1.145178914070129395e+00,2.421704292297363281e+00
2.510851144790649414e+00,3.123407840728759766e+00
2.501543521881103516e+00,1.462867856025695801e+00
3.620826959609985352e+00,1.108593940734863281e+00
3.351241827011108398e+00,1.155330061912536621e+00
2.826158285140991211e+00,1.621171355247497559e+00
2.795920610427856445e+00,-3.551456928253173828e-01
3.848229885101318359e+00,1.213471531867980957e+00
4.969406604766845703e+00,1.155237197875976562e+00
2.437146425247192383e+00,2.374586582183837891e+00
2.865328073501586914e+00,1.217940598726272583e-01
6.772676706314086914e-01,-1.830101609230041504e-01
1.928982019424438477e+00,1.100175261497497559e+00
2.207383155822753906e+00,4.299171566963195801e-01
4.759750366210937500e+00,1.368697166442871094e+00
3.947758436203002930e+00,-6.221132874488830566e-01
4.546448230743408203e+00,1.507742762565612793e+00
1.642714262008666992e+00,3.135699272155761719e+00
3.196884989738464355e-01,-4.014233350753784180e-01
7.274601459503173828e-01,7.213135957717895508e-01
2.383236646652221680e+00,8.308593928813934326e-02
6.110349297523498535e-01,4.272959530353546143e-01
1.129378795623779297e+00,-3.228844106197357178e-01
2.182865142822265625e+00,3.124848842620849609e+00
2.083222866058349609e+00,1.320846557617187500e+00
1.913117885589599609e+00,2.543779373168945312e+00
2.311326742172241211e+00,2.047198295593261719e+00
1.973570585250854492e+00,9.705978035926818848e-01
-1.256594657897949219e+00,1.124673080444335938e+01
1.301491498947143555e+00,2.285353660583496094e+00
3.891960144042968750e+00,1.636278748512268066e+00
5.099011898040771484e+00,1.372824430465698242e+00
1.695599317550659180e+00,3.593342304229736328e+00
1.508368968963623047e+00,-1.348377466201782227e-01
3.995371103286743164e+00,1.605460286140441895e+00
4.253322184085845947e-01,6.982771396636962891e+00
3.857162714004516602e+00,1.720393300056457520e+00
2.811932086944580078e+00,6.137204170227050781e-01
1.767073392868041992e+00,-2.718187868595123291e-03
2.120253324508666992e+00,1.342113494873046875e+00
4.338832855224609375e+00,8.917739987373352051e-01
3.126810550689697266e+00,1.580788373947143555e+00
3.542137742042541504e-01,5.953414738178253174e-02
-3.059858083724975586e-02,7.420738220214843750e+00
1.538338184356689453e+00,8.309611678123474121e-01
2.334300279617309570e+00,2.957405567169189453e+00
5.629731178283691406e+00,1.103816747665405273e+00
1.902578353881835938e+00,1.754332780838012695e+00
2.020470619201660156e+00,2.673045158386230469e+00
2.251836061477661133e+00,4.257931411266326904e-01
3.202743291854858398e+00,2.131946086883544922e+00
2.342645168304443359e+00,4.444843232631683350e-01
1.800480365753173828e+00,3.851613521575927734e+00
3.689572095870971680e+00,9.974026083946228027e-01
-1.596458435058593750e+00,7.345972537994384766e+00
1.756372213363647461e+00,-1.006474941968917847e-01
4.760233402252197266e+00,1.324509024620056152e+00
1.828252553939819336e+00,7.747541069984436035e-01
3.740870475769042969e+00,1.867529630661010742e+00
9.799326062202453613e-01,3.877189159393310547e-01
9.502483367919921875e+00,1.817964017391204834e-03
-3.177344799041748047e-01,9.115210175514221191e-01
1.549238443374633789e+00,1.962248980998992920e-01
4.535248756408691406e+00,1.297905564308166504e+00
6.688452363014221191e-01,-3.881978094577789307e-01
2.907778024673461914e+00,1.930726051330566406e+00
4.747963428497314453e+00,-7.864069193601608276e-02
2.191372394561767578e+00,1.137765288352966309e+00
1.313140153884887695e+00,4.867983341217041016e+00
4.198304653167724609e+00,6.126136779785156250e-01
1.026060223579406738e+00,1.420240104198455811e-02
