5.536977052688598633e-01,-9.921145439147949219e-01
4.438502192497253418e-01,-1.349530816078186035e+00
5.323377251625061035e-01,1.002902746200561523e+00
7.792529463768005371e-01,1.184457540512084961e+00
7.909226417541503906e-01,-4.356576129794120789e-02
5.007905960083007812e-01,1.176156997680664062e+00
-7.800332903861999512e-01,-6.112233996391296387e-01
-5.822466015815734863e-01,1.649369895458221436e-01
1.444245100021362305e+00,4.107869863510131836e-01
2.021366119384765625e+00,-4.050442576408386230e-01
4.414003789424896240e-01,1.130368232727050781e+00
9.190068840980529785e-01,-1.927371382713317871e+00
7.856024801731109619e-02,2.372777014970779419e-01
6.274001598358154297e-01,-5.217147469520568848e-01
5.476361513137817383e-01,9.921892285346984863e-01
-3.596961200237274170e-01,4.936409890651702881e-01
6.419184207916259766e-01,1.134217619895935059e+00
-1.699401736259460449e-01,5.016503334045410156e-01
7.763849496841430664e-01,-2.117923051118850708e-01
-8.694841861724853516e-01,-1.671602129936218262e+00
1.646109372377395630e-01,1.167524307966232300e-01
8.168144822120666504e-01,-1.446205854415893555e+00
-1.385469734668731689e-01,-1.525613069534301758e-01
1.548836350440979004e+00,4.785815477371215820e-01
1.424352079629898071e-01,-2.140244722366333008e+00
-4.521241664886474609e+00,-1.046673804521560669e-01
1.091163754463195801e+00,-9.355620741844177246e-01
4.512299001216888428e-01,1.100051403045654297e+00
-3.221135735511779785e-01,3.076079785823822021e-01
4.745741188526153564e-01,-3.239790499210357666e-01
7.923745363950729370e-02,-3.913123905658721924e-01
1.314450383186340332e+00,2.520854234695434570e+00
-2.390182763338088989e-01,-3.252302706241607666e-01
3.802822530269622803e-01,1.307319521903991699e+00
-3.802928030490875244e-01,-1.441847801208496094e+00
9.622020721435546875e-01,1.711382627487182617e+00
7.140154838562011719e-01,-3.009715378284454346e-01
-5.368500947952270508e-01,6.158534884452819824e-01
1.443358182907104492e+00,-1.180393338203430176e+00
4.548501372337341309e-01,-3.548537492752075195e-01
1.139560937881469727e+00,-8.304007649421691895e-01
6.728592514991760254e-01,1.003557324409484863e+00
-9.452162981033325195e-01,-3.535928726196289062e-01
2.189590692520141602e+00,-1.429433822631835938e+00
-1.890105605125427246e-01,-1.923319995403289795e-01
-5.616299510002136230e-01,-4.715261459350585938e+00
6.644294857978820801e-01,-1.788903772830963135e-01
-8.964766860008239746e-01,-8.185155391693115234e-01
2.524710416793823242e+00,-7.100850343704223633e-02
-9.464813470840454102e-01,-1.014936208724975586e+00
1.927696466445922852e-01,-4.409440457820892334e-01
-3.679584339261054993e-02,-9.777148067951202393e-02
8.718656301498413086e-01,-8.914171457290649414e-01
1.188780665397644043e+00,2.083936929702758789e+00
-1.519305538386106491e-02,-1.666723012924194336e+00
1.311965584754943848e+00,-7.103349566459655762e-01
7.176902890205383301e-01,-9.631994962692260742e-01
5.138019323348999023e-01,-7.766611576080322266e-01
4.056941270828247070e-01,3.779314756393432617e-01
5.384774208068847656e-01,-1.231043338775634766e+00
-3.388456404209136963e-01,4.983507394790649414e-01
2.522142529487609863e-01,-5.888245105743408203e-01
6.922577619552612305e-01,6.481963396072387695e-01
2.508460581302642822e-01,1.237497925758361816e+00
9.273748993873596191e-01,7.941678762435913086e-01
-2.678865909576416016e+00,-1.483086347579956055e+00
2.731452584266662598e-01,1.155139207839965820e+00
-1.075809717178344727e+00,-1.614691853523254395e+00
-1.608983129262924194e-01,-3.602318525314331055e+00
3.689927458763122559e-01,-4.394545555114746094e-01
